step,time,environment,noise,atomic_frequency,true_detuning,excitation_probability_plus,excitation_probability_minus,measured_frequency,measured_offset,estimated_offset,servo_correction,corrected_offset,fractional_frequency
2934,2934.0,"{'time': 2934.0, 'dt': 1.0, 'elapsed_time': 2934.0, 'temperature': 300.0428544850718, 'magnetic': 5.0270086485998e-05, 'laser_power': 1.0002529931732884, 'pressure': 101322.1560316841, 'humidity': 45.37729992119194}","{'white': 5.1844888660036636e-06, 'random_walk': 8.151000577001714e-06, 'flicker': 7.799997745225069e-07, 'laser_phase': 1.9196818859640966e-06, 'qpn': 4.693040050604917e-15, 'temperature': 8.5708970143628e-07, 'zeeman': 1.3504324299899948e-09, 'blackbody': 4.6292761959238056e-07, 'aging': 1.467e-06, 'total': 1.8823538861643674e-05}",429228004229873.0,0.0005669503449465844,0.4998218872999034,0.5001781127000965,429228004229873.0,0.0008905635004827217,0.0009103967702447435,4.751983851223718e-05,0.0005194305064343472,2.074802882632468e-18
2935,2935.0,"{'time': 2935.0, 'dt': 1.0, 'elapsed_time': 2935.0, 'temperature': 300.0333343161707, 'magnetic': 5.01628764628156e-05, 'laser_power': 0.9997816840507645, 'pressure': 101322.97374004894, 'humidity': 45.36617072000627}","{'white': -9.015934721953135e-05, 'random_walk': 7.159926290977057e-06, 'flicker': -3.884594841525919e-06, 'laser_phase': 2.42179391925335e-06, 'qpn': -2.1499216571047386e-15, 'temperature': 6.666863234136145e-07, 'zeeman': 8.143823140779815e-10, 'blackbody': 3.600706226265907e-07, 'aging': 1.4675000000000001e-06, 'total': -8.196715052462251e-05}",429228004229873.0,0.00043746335590972473,0.4998625668352164,0.5001374331647835,429228004229873.0,0.0006871658239178402,0.0007724324580739137,4.062162290369569e-05,0.000396841733006029,1.6009342753643554e-18
2936,2936.0,"{'time': 2936.0, 'dt': 1.0, 'elapsed_time': 2936.0, 'temperature': 300.02557722122936, 'magnetic': 5.019640356151558e-05, 'laser_power': 0.9998631182410131, 'pressure': 101322.78981751451, 'humidity': 45.3078269678017}","{'white': -0.00016787244146786303, 'random_walk': 7.544060216821521e-06, 'flicker': -2.790951429505566e-06, 'laser_phase': -7.144393248602636e-07, 'qpn': -3.0612202682664327e-14, 'temperature': 5.115444245871004e-07, 'zeeman': 9.82017807577873e-10, 'blackbody': 2.7626931777420043e-07, 'aging': 1.4680000000000002e-06, 'total': -0.00016157697627585066}",429228004229873.0,0.00023526475673017836,0.4999260893971299,0.5000739106028701,429228004229873.0,0.0003695530143504877,0.000523439268484186,2.81719634242093e-05,0.00020709279330596907,8.609713502117482e-19
2937,2937.0,"{'time': 2937.0, 'dt': 1.0, 'elapsed_time': 2937.0, 'temperature': 300.0317397306378, 'magnetic': 5.0299174836216746e-05, 'laser_power': 0.999993718756865, 'pressure': 101323.07334299655, 'humidity': 45.31390836892467}","{'white': -0.00010638948997728754, 'random_walk': 8.63069403228786e-06, 'flicker': -1.274292007529522e-06, 'laser_phase': 7.617850521054249e-07, 'qpn': 7.342764287403601e-15, 'temperature': 6.347946127561954e-07, 'zeeman': 1.4958741810837205e-09, 'blackbody': 3.428434948925018e-07, 'aging': 1.4685e-06, 'total': -9.582366891125124e-05}",429228004229873.0,0.00011126912439471783,0.4999650437736515,0.5000349562263485,429228004229873.0,0.00017478113174262955,0.0003079566895236956,1.739783447618478e-05,9.387128991853305e-05,4.071988081398005e-19
2938,2938.0,"{'time': 2938.0, 'dt': 1.0, 'elapsed_time': 2938.0, 'temperature': 300.04566978071995, 'magnetic': 5.024336012478742e-05, 'laser_power': 0.9998911181417813, 'pressure': 101323.69433203933, 'humidity': 45.37835970993713}","{'white': 3.2768870491182184e-05, 'random_walk': 8.162299368859618e-06, 'flicker': -2.176009579180452e-06, 'laser_phase': 1.8540147209949977e-06, 'qpn': 4.243770503457337e-14, 'temperature': 9.133956143989508e-07, 'zeeman': 1.2168006239370847e-09, 'blackbody': 4.933462725654602e-07, 'aging': 1.469e-06, 'total': 4.34861337318824e-05}",429228004229873.0,0.00013735742365041545,0.49995684789274797,0.500043152107252,429228004229873.0,0.00021576053626015668,0.000250976333174834,1.45488166587417e-05,0.00012280860699167374,5.026711541043956e-19
2939,2939.0,"{'time': 2939.0, 'dt': 1.0, 'elapsed_time': 2939.0, 'temperature': 300.03018618760433, 'magnetic': 5.021523343773302e-05, 'laser_power': 1.0003162049141892, 'pressure': 101324.66148526466, 'humidity': 45.459890494804924}","{'white': -0.00012220919877597506, 'random_walk': 7.954040535751836e-06, 'flicker': 2.2380181737059157e-06, 'laser_phase': 2.995422926752042e-06, 'qpn': 5.3458787439922494e-14, 'temperature': 6.037237520865802e-07, 'zeeman': 1.0761671886650741e-09, 'blackbody': 3.2606003454732893e-07, 'aging': 1.4695e-06, 'total': -0.00010662135713248391}",429228004229873.0,1.618724985918983e-05,0.4999949146254761,0.5000050853745238,429228004229873.0,2.542687261936072e-05,0.00011157910040734777,7.578955020367389e-06,8.60829483882244e-06,5.923861530186498e-20
2940,2940.0,"{'time': 2940.0, 'dt': 1.0, 'elapsed_time': 2940.0, 'temperature': 300.03446374291934, 'magnetic': 5.033628104642161e-05, 'laser_power': 1.0003297128195332, 'pressure': 101325.19046387881, 'humidity': 45.49010661894989}","{'white': -7.957578149464997e-05, 'random_walk': 9.229086653957661e-06, 'flicker': 2.307397866870406e-06, 'laser_phase': 1.6622407072449673e-06, 'qpn': 2.3648360424638597e-14, 'temperature': 6.892748583868525e-07, 'zeeman': 1.681405232108035e-09, 'blackbody': 3.7227256691827776e-07, 'aging': 1.4700000000000001e-06, 'total': -6.384382741239132e-05}",429228004229873.0,-5.523553257356888e-05,0.5000173527543316,0.4999826472456684,429228004229873.0,-8.676377165797722e-05,-1.1003535955295135e-05,1.4476224950441845e-06,-5.668315506861307e-05,-2.021391214062326e-19
2941,2941.0,"{'time': 2941.0, 'dt': 1.0, 'elapsed_time': 2941.0, 'temperature': 300.0297958940056, 'magnetic': 5.038119001069168e-05, 'laser_power': 1.0008160754741413, 'pressure': 101325.17657697372, 'humidity': 45.46798866520555}","{'white': -0.00012639640425647633, 'random_walk': 9.779060610584837e-06, 'flicker': 7.10514103602981e-06, 'laser_phase': -3.2078084669572456e-08, 'qpn': -7.389492819198625e-15, 'temperature': 5.95917880111756e-07, 'zeeman': 1.905950053458392e-09, 'blackbody': 3.2184359938097e-07, 'aging': 1.4705000000000002e-06, 'total': -0.00010715411327237456}",429228004229873.0,-0.00016383726834098762,0.5000514709957695,0.49994852900423037,429228004229873.0,-0.00025735497884787906,-0.00016325710084049073,-6.197707169383693e-06,-0.00015763956117160392,-5.995763936922733e-19
2942,2942.0,"{'time': 2942.0, 'dt': 1.0, 'elapsed_time': 2942.0, 'temperature': 300.02673310845165, 'magnetic': 5.0438116062026025e-05, 'laser_power': 1.0008796458843412, 'pressure': 101324.71195347689, 'humidity': 45.44233689205762}","{'white': -0.00015716639117730884, 'random_walk': 1.0462678127135772e-05, 'flicker': 7.4383687714963835e-06, 'laser_phase': -1.4677012846594498e-06, 'qpn': -9.775199906292e-15, 'temperature': 5.346621690330267e-07, 'zeeman': 2.1905803101301135e-09, 'blackbody': 2.887561651612282e-07, 'aging': 1.4710000000000002e-06, 'total': -0.00013843643665860692}",429228004229873.0,-0.00029607599783021085,0.5000930150174323,0.49990698498256775,429228004229873.0,-0.00046507508716139845,-0.0003497908748028625,-1.5594354042462854e-05,-0.000280481643787748,-1.083515247323722e-18
2943,2943.0,"{'time': 2943.0, 'dt': 1.0, 'elapsed_time': 2943.0, 'temperature': 300.0440089929742, 'magnetic': 5.0369109001259975e-05, 'laser_power': 1.000837002153879, 'pressure': 101323.84274808374, 'humidity': 45.50096123905906}","{'white': 1.545032491277728e-05, 'random_walk': 9.904042338083101e-06, 'flicker': 6.7079175318962014e-06, 'laser_phase': -2.785104308803147e-06, 'qpn': 4.0482650905558655e-14, 'temperature': 8.801798594845423e-07, 'zeeman': 1.8455450062998627e-09, 'blackbody': 4.754017210893631e-07, 'aging': 1.4715e-06, 'total': 3.210610764001629e-05}",429228004229873.0,-0.0002483755361477317,0.5000780294756525,0.4999219705243474,429228004229873.0,-0.0003901473782627618,-0.00037473256560818303,-1.6916385095850518e-05,-0.00023145915105188118,-9.089513601582679e-19
2944,2944.0,"{'time': 2944.0, 'dt': 1.0, 'elapsed_time': 2944.0, 'temperature': 300.04263726602164, 'magnetic': 5.024810038057314e-05, 'laser_power': 0.9995652976219912, 'pressure': 101324.38046059258, 'humidity': 45.51884659191406}","{'white': 1.5909284966284666e-06, 'random_walk': 8.804688831592791e-06, 'flicker': -6.261418463231832e-06, 'laser_phase': 1.6379191297405063e-06, 'qpn': 1.6742746581709257e-14, 'temperature': 8.527453204328595e-07, 'zeeman': 1.240501902865692e-09, 'blackbody': 4.605806509039879e-07, 'aging': 1.472e-06, 'total': 8.558684484712391e-06}",429228004229873.0,-0.0002229004665671688,0.5000700262465959,0.499929973753404,429228004229873.0,-0.0003501312329798334,-0.00035952810587532117,-1.6228067730382488e-05,-0.0002066723988367863,-8.157231809887238e-19
2945,2945.0,"{'time': 2945.0, 'dt': 1.0, 'elapsed_time': 2945.0, 'temperature': 300.04459924277097, 'magnetic': 5.032702216928241e-05, 'laser_power': 1.00001748193904, 'pressure': 101324.49007041576, 'humidity': 45.49575894921289}","{'white': 2.1068571346905126e-05, 'random_walk': 9.668336832857396e-06, 'flicker': -1.3307846354250931e-06, 'laser_phase': 3.094577997426794e-07, 'qpn': -7.626426517734509e-15, 'temperature': 8.919848554194233e-07, 'zeeman': 1.6351108464120328e-09, 'blackbody': 4.817792435648919e-07, 'aging': 1.4725e-06, 'total': 3.256348054628441e-05}",429228004229873.0,-0.00017410891829050187,0.5000546979297534,0.49994530207024657,429228004229873.0,-0.00027348964876716675,-0.0003063534150428817,-1.3630603871769094e-05,-0.00016047831441873278,-6.371663686246795e-19
2946,2946.0,"{'time': 2946.0, 'dt': 1.0, 'elapsed_time': 2946.0, 'temperature': 300.0383351818898, 'magnetic': 5.0359305706594455e-05, 'laser_power': 1.0007151235295277, 'pressure': 101324.44881742178, 'humidity': 45.55966764052447}","{'white': -4.171415986152579e-05, 'random_walk': 1.0089278856762594e-05, 'flicker': 5.787450702514162e-06, 'laser_phase': -1.6377548374768898e-07, 'qpn': 4.4294322177501666e-14, 'temperature': 7.667036377961268e-07, 'zeeman': 1.7965285329722654e-09, 'blackbody': 4.140993288237572e-07, 'aging': 1.4730000000000001e-06, 'total': -2.3345606246549545e-05}",429228004229873.0,-0.00018382392066528232,0.5000577499877432,0.4999422500122568,429228004229873.0,-0.0002887499387160819,-0.00029547386835276527,-1.3145721310933824e-05,-0.0001706781993543485,-6.727192444821049e-19
2947,2947.0,"{'time': 2947.0, 'dt': 1.0, 'elapsed_time': 2947.0, 'temperature': 300.04625233462536, 'magnetic': 5.038659563224829e-05, 'laser_power': 1.0018819220867135, 'pressure': 101325.28618018146, 'humidity': 45.63240474993339}","{'white': 3.73152473452412e-05, 'random_walk': 1.0469969825279256e-05, 'flicker': 1.7234252968882608e-05, 'laser_phase': 2.6303190745145975e-06, 'qpn': 5.0358277331646446e-14, 'temperature': 9.250466925072943e-07, 'zeeman': 1.9329781612414456e-09, 'blackbody': 4.996407468647003e-07, 'aging': 1.4735000000000002e-06, 'total': 7.054990968180916e-05}",429228004229873.0,-0.00010012828967253933,0.5000314562299043,0.4999685437700956,429228004229873.0,-0.00015728114952179295,-0.00021006607111746675,-8.917344663392391e-06,-9.121094500914695e-05,-3.6642797760595566e-19
2948,2948.0,"{'time': 2948.0, 'dt': 1.0, 'elapsed_time': 2948.0, 'temperature': 300.0345588850971, 'magnetic': 5.059421601349647e-05, 'laser_power': 1.0017467175853179, 'pressure': 101325.16671098796, 'humidity': 45.511794234264066}","{'white': -7.97613658366858e-05, 'random_walk': 1.2662152327435545e-05, 'flicker': 1.5099743701394565e-05, 'laser_phase': -3.620634576757744e-07, 'qpn': -6.477745240239717e-14, 'temperature': 6.911777019422517e-07, 'zeeman': 2.9710800674823304e-09, 'blackbody': 3.7330045709495547e-07, 'aging': 1.474e-06, 'total': -4.9820084091204236e-05}",429228004229873.0,-0.00014103102910035118,0.5000443062044371,0.499955693795563,429228004229873.0,-0.00022153102218522291,-0.00021715180055669446,-9.315061495465117e-06,-0.00013171596760488608,-5.161150251198009e-19
2949,2949.0,"{'time': 2949.0, 'dt': 1.0, 'elapsed_time': 2949.0, 'temperature': 300.04581214149135, 'magnetic': 5.0468054137281306e-05, 'laser_power': 1.0018635086203254, 'pressure': 101324.5825942016, 'humidity': 45.591443341468526}","{'white': 3.262908245538229e-05, 'random_walk': 1.1578798369332905e-05, 'flicker': 1.5631038473990063e-05, 'laser_phase': -1.8486883267797467e-06, 'qpn': 5.393099513384411e-14, 'temperature': 9.162428298270698e-07, 'zeeman': 2.3402706864065183e-09, 'blackbody': 4.948844722695351e-07, 'aging': 1.4745e-06, 'total': 6.087819859863952e-05}",429228004229873.0,-7.083776900624655e-05,0.5000222543414633,0.49997774565853664,429228004229873.0,-0.00011127170731664582,-0.0001517143042023364,-6.07352953858768e-06,-6.476423946765887e-05,-2.5923683035614395e-19
2950,2950.0,"{'time': 2950.0, 'dt': 1.0, 'elapsed_time': 2950.0, 'temperature': 300.0480791842146, 'magnetic': 5.068199967073782e-05, 'laser_power': 1.001258821173563, 'pressure': 101325.36553193991, 'humidity': 45.48947885378752}","{'white': 5.515739628767288e-05, 'random_walk': 1.3858669945082481e-05, 'flicker': 8.952814469128495e-06, 'laser_phase': 2.4655953453064325e-06, 'qpn': -5.4081372510984803e-14, 'temperature': 9.61583684292009e-07, 'zeeman': 3.409998353689101e-09, 'blackbody': 5.19380029684639e-07, 'aging': 1.475e-06, 'total': 8.339384970543925e-05}",429228004229873.0,1.862961023778038e-05,0.4999941473353339,0.500005852664666,429228004229873.0,2.92633233302253e-05,-3.9863979183894484e-05,-4.889860835023629e-07,1.911859632128274e-05,6.817664048442032e-20
2951,2951.0,"{'time': 2951.0, 'dt': 1.0, 'elapsed_time': 2951.0, 'temperature': 300.0446584104655, 'magnetic': 5.059837736862149e-05, 'laser_power': 1.0009719018472596, 'pressure': 101325.09997309216, 'humidity': 45.4339534674442}","{'white': 2.080754764742941e-05, 'random_walk': 1.322704682514053e-05, 'flicker': 5.81775034596386e-06, 'laser_phase': -8.220295799944748e-07, 'qpn': -2.744148556053987e-14, 'temperature': 8.931682093100336e-07, 'zeeman': 2.991886843107447e-09, 'blackbody': 4.824185398914337e-07, 'aging': 1.4755e-06, 'total': 4.1884393847142414e-05}",429228004229873.0,6.1002990168425154e-05,0.49998083534542853,0.5000191646545714,429228004229873.0,9.582327285720393e-05,4.399535441757789e-05,3.7127796674547714e-06,5.729021050097038e-05,2.2324562217027617e-19
2952,2952.0,"{'time': 2952.0, 'dt': 1.0, 'elapsed_time': 2952.0, 'temperature': 300.029994983524, 'magnetic': 5.05361833668697e-05, 'laser_power': 1.00098132095354, 'pressure': 101325.67982080863, 'humidity': 45.440041917926365}","{'white': -0.00012596883066506927, 'random_walk': 1.2784620018209061e-05, 'flicker': 5.816117297801829e-06, 'laser_phase': 1.8520770910517377e-06, 'qpn': 8.860511898631617e-15, 'temperature': 5.998996704795446e-07, 'zeeman': 2.680916834348494e-09, 'blackbody': 3.2399440904541016e-07, 'aging': 1.4760000000000001e-06, 'total': -0.00010311344125278683}",429228004229873.0,-4.582323075181645e-05,0.5000143957925073,0.4999856042074926,429228004229873.0,-7.197896253668956e-05,-2.768071528221259e-05,1.2344003940880482e-07,-4.5946670791225256e-05,-1.6769400371682468e-19
2953,2953.0,"{'time': 2953.0, 'dt': 1.0, 'elapsed_time': 2953.0, 'temperature': 300.054271479268, 'magnetic': 5.03722801786679e-05, 'laser_power': 1.0007157702030087, 'pressure': 101326.02172685202, 'humidity': 45.44840061735741}","{'white': 0.00011665402012943863, 'random_walk': 1.1306443146251961e-05, 'flicker': 3.0696585394779367e-06, 'laser_phase': 1.1315994744321533e-06, 'qpn': 1.0295722673740748e-14, 'temperature': 1.0854295853596342e-06, 'zeeman': 1.861400893339502e-09, 'blackbody': 5.862910465241433e-07, 'aging': 1.4765000000000002e-06, 'total': 0.0001353118033326735}",429228004229873.0,8.936513254144823e-05,0.4999719251156268,0.5000280748843732,429228004229873.0,0.00014037442186587423,7.618307145933015e-05,5.3318659907778086e-06,8.403326655067042e-05,3.270392902665706e-19
2954,2954.0,"{'time': 2954.0, 'dt': 1.0, 'elapsed_time': 2954.0, 'temperature': 300.03400853654756, 'magnetic': 5.045451866252446e-05, 'laser_power': 1.0004143451018819, 'pressure': 101325.61261053428, 'humidity': 45.463779993035104}","{'white': -8.611751146591777e-05, 'random_walk': 1.2240512038417864e-05, 'flicker': 1.0632677576773751e-07, 'laser_phase': -1.2372125337533073e-06, 'qpn': 1.460843281490424e-14, 'temperature': 6.80170730951204e-07, 'zeeman': 2.2725933126222734e-09, 'blackbody': 3.673546547839165e-07, 'aging': 1.477e-06, 'total': -7.24810871918293e-05}",429228004229873.0,1.155217935884112e-05,0.4999963707758193,0.5000036292241806,429228004229873.0,1.814612090325629e-05,4.031426341227939e-05,3.5464884411077262e-06,8.005690917733394e-06,4.227618124734037e-20
2955,2955.0,"{'time': 2955.0, 'dt': 1.0, 'elapsed_time': 2955.0, 'temperature': 300.0426961915613, 'magnetic': 5.038859186914586e-05, 'laser_power': 1.0001151935841641, 'pressure': 101325.0654599237, 'humidity': 45.43471698087146}","{'white': 6.1693653342358e-07, 'random_walk': 1.1717599703389255e-05, 'flicker': -2.6886485280445605e-06, 'laser_phase': -1.7026344879312683e-06, 'qpn': -1.1872447381765943e-14, 'temperature': 8.539238312255293e-07, 'zeeman': 1.942959345729304e-09, 'blackbody': 4.612173182999611e-07, 'aging': 1.4775e-06, 'total': 1.0737837317835778e-05}",429228004229873.0,1.874352823556917e-05,0.49999411154693935,0.5000058884530606,429228004229873.0,2.944226530313121e-05,3.359499905520122e-05,3.2172442230648576e-06,1.5526284012504314e-05,6.85935330709769e-20
2956,2956.0,"{'time': 2956.0, 'dt': 1.0, 'elapsed_time': 2956.0, 'temperature': 300.05364880225113, 'magnetic': 5.0401389159370304e-05, 'laser_power': 1.0005887309453445, 'pressure': 101325.32218499406, 'humidity': 45.395410330905435}","{'white': 0.00011000094354874358, 'random_walk': 1.1962150166377419e-05, 'flicker': 2.3731867286466213e-06, 'laser_phase': 8.213485874513476e-07, 'qpn': -1.836738620915458e-14, 'temperature': 1.0729760450226422e-06, 'zeeman': 2.0069457968515093e-09, 'blackbody': 5.795625053174972e-07, 'aging': 1.478e-06, 'total': 0.00012829017450898857}",429228004229873.0,0.0001438164585214929,0.4999548187271057,0.5000451812728942,429228004229873.0,0.00022590636447133994,0.00015244995930527603,9.190482227429654e-06,0.00013462597629406323,5.263085405544877e-19
2957,2957.0,"{'time': 2957.0, 'dt': 1.0, 'elapsed_time': 2957.0, 'temperature': 300.0261715049112, 'magnetic': 5.0296662048118815e-05, 'laser_power': 1.0002236764925285, 'pressure': 101324.94144985903, 'humidity': 45.43655312063031}","{'white': -0.00016491412747842433, 'random_walk': 1.1035295801673624e-05, 'flicker': -1.2203109997056392e-06, 'laser_phase': -1.1914066412083678e-06, 'qpn': 2.943059780579161e-14, 'temperature': 5.234300982237983e-07, 'zeeman': 1.4833102405940645e-09, 'blackbody': 2.8268924236621856e-07, 'aging': 1.4785000000000001e-06, 'total': -0.0001540044466374035}",429228004229873.0,-1.9378470343340274e-05,0.5000060879260068,0.4999939120739933,429228004229873.0,-3.043963003365735e-05,3.9417976905304784e-05,3.5467667028121523e-06,-2.2925237046152426e-05,-7.091715762645209e-20
